"","logFC","logCPM","F","PValue","symbol"
"ENSG00000100714",0.506477522938779,5.9640458690939,10.9730937540782,0.00100207267129272,"MTHFD1"
"ENSG00000100721",-0.903787003581201,1.37713828543982,1.47090430681963,0.225864981182568,"TCL1A"
"ENSG00000100722",0.0238946441588019,5.31980644604432,0.0443925431561571,0.833224194278578,"ZC3H14"
"ENSG00000100726",0.626663508324621,5.91323116738843,18.4495896068944,2.15610489963954e-05,"TELO2"
"ENSG00000100731",-0.627566140302342,5.51640859364564,17.3887890169457,3.68181674452379e-05,"PCNX1"
"ENSG00000100739",-2.45880905643797,1.37133535316572,57.6507213203636,1.94694206186292e-13,"BDKRB1"
"ENSG00000100744",-0.125175632682543,4.83974556944758,1.00296487210199,0.317154043064642,"GSKIP"
"ENSG00000100749",0.815637168083636,4.56431106125605,20.8876223167334,6.36389329395241e-06,"VRK1"
"ENSG00000100764",-0.0110304418897984,3.97541839814235,0.00496167761529045,0.943876662758776,"PSMC1"
"ENSG00000100767",0.24949998487491,3.62926097219665,0.511776062607677,0.47475696904013,"PAPLN"
"ENSG00000100784",-1.53551169160621,3.86003528788938,59.1476645264833,9.95935983414707e-14,"RPS6KA5"
"ENSG00000100796",0.131796171796947,6.42152175024538,1.32044066708695,0.251147955005448,"PPP4R3A"
"ENSG00000100802",0.246704321828562,3.35268005594636,4.03092033177351,0.0452949524725213,"C14orf93"
"ENSG00000100804",0.626103523191626,7.11928600607219,18.1525625731601,2.50394121027142e-05,"PSMB5"
"ENSG00000100811",0.0843418078674334,6.92974129507549,0.876342588078112,0.349727699184291,"YY1"
"ENSG00000100813",0.214005930189908,7.57441079968599,4.29004773126004,0.038928468333349,"ACIN1"
"ENSG00000100814",0.203562010729993,5.31228843269662,1.84980807466103,0.174514105468683,"CCNB1IP1"
"ENSG00000100815",-0.358871159062968,5.33438480191719,9.4065770568178,0.00229776633694337,"TRIP11"
"ENSG00000100823",0.404722134898062,7.29488779063514,11.2311440031657,0.000874977153028182,"APEX1"
"ENSG00000100836",1.22879531204596,3.93739421921458,29.6477403875832,8.70304150395192e-08,"PABPN1"
"ENSG00000100842",0.3527205852764,5.46448041376873,1.64390168689107,0.200477691450703,"EFS"
"ENSG00000100852",-0.79131281861122,4.71463163805789,8.7937659638257,0.00318990629648015,"ARHGAP5"
"ENSG00000100865",0.31320973138933,4.84208952002872,4.59545501363769,0.0326137684712679,"CINP"
"ENSG00000100867",0.249945950067975,10.0888917213321,0.124270663227313,0.724619684030516,"DHRS2"
"ENSG00000100883",0.140831184679077,5.81448847557908,1.37574349685665,0.241473000706776,"SRP54"
"ENSG00000100884",-3.73521770394631,-1.13558676868047,82.9094838076028,3.19316832451847e-18,"CPNE6"
"ENSG00000100888",0.0487445370908065,6.40738503034159,0.204109278950623,0.651650640808464,"CHD8"
"ENSG00000100889",1.14950135827058,6.06708379354142,30.3566544484112,6.18319876928113e-08,"PCK2"
"ENSG00000100890",0.198429232532297,2.10280931325823,2.16694056738215,0.141733676573629,"PRORP"
"ENSG00000100897",0.0212693699989856,6.06203431351766,0.0369233319436799,0.847711398829921,"DCAF11"
"ENSG00000100902",0.856493938390128,2.03893491398835,24.5521522886745,1.03968597694383e-06,"PSMA6"
"ENSG00000100906",-0.767170362403908,7.62767711858149,15.2697165395847,0.000108134046541949,"NFKBIA"
"ENSG00000100908",0.853934006953651,3.89330319933039,17.4365864590852,3.59389926628333e-05,"EMC9"
"ENSG00000100911",0.888120330191207,7.52105358825536,15.1767396346468,0.00011339989933871,"PSME2"
"ENSG00000100916",-0.505332860616015,3.12861914834657,9.41553321692957,0.00228681122084314,"BRMS1L"
"ENSG00000100918",0.24328726161061,3.46829747084107,0.916969779853848,0.338806749999801,"REC8"
"ENSG00000100926",0.534165156605046,1.84045221277569,15.073591199345,0.000119545853965321,"TM9SF1"
"ENSG00000100934",-1.10837525448936,5.94666059605183,43.7176081216176,1.12043497920665e-10,"SEC23A"
"ENSG00000100938",0.0392434740935386,5.83517704235692,0.124347524641151,0.724538013740113,"GMPR2"
"ENSG00000100941",0.0424793392095511,6.70731667242772,0.125905035926249,0.722889135481115,"PNN"
"ENSG00000100949",0.356985538361496,5.22854436864784,5.45681768551342,0.0199481312540722,"RABGGTA"
"ENSG00000100968",-1.58848501040312,4.90647747283614,49.5917012463262,7.48786030272391e-12,"NFATC4"
"ENSG00000100979",-0.0951803927894306,7.42945071996631,0.0846407447845211,0.771243665764915,"PLTP"
"ENSG00000100982",0.0325371916725342,5.76129206416883,0.0824321357784656,0.774165597577082,"PCIF1"
"ENSG00000100983",0.847750166560094,6.6065373633263,30.2887216484473,6.38888723486816e-08,"GSS"
"ENSG00000100985",3.24955417393246,6.43121862002861,11.8070315207419,0.000647104885323194,"MMP9"
"ENSG00000100987",-1.9754117253134,-3.26725167845527,20.7589001286692,6.78525455335524e-06,"VSX1"
"ENSG00000100991",0.57383769025857,7.04844094198896,20.596510027749,7.35720612142079e-06,"TRPC4AP"
"ENSG00000100994",-1.71833410674282,7.68938057172332,80.2552274367556,9.88359321453065e-18,"PYGB"
"ENSG00000100997",0.99366770311448,7.30500501755438,19.4070946664752,1.33313400264516e-05,"ABHD12"
"ENSG00000101000",0.196378094076885,4.50405720335442,0.429934112916809,0.51236985915113,"PROCR"
"ENSG00000101003",2.04800424450543,4.82392604138034,60.1214192564778,6.44755903589721e-14,"GINS1"
"ENSG00000101004",0.336100675341108,3.87179429132243,0.876855819060254,0.349586778962648,"NINL"
"ENSG00000101017",0.180438463272145,5.07404979569583,0.270389123675847,0.603336865769539,"CD40"
"ENSG00000101019",0.401486858965311,5.2813728451058,11.1668001540287,0.000905049609666935,"UQCC1"
"ENSG00000101040",0.662588112104972,6.4791364369422,11.3793119360611,0.000809525845564034,"ZMYND8"
"ENSG00000101049",1.74951123044807,3.3093132037689,5.88217861862112,0.0157032499020728,"SGK2"
"ENSG00000101052",0.221600360860114,5.03224945775784,1.96379064679311,0.161825541700171,"IFT52"
"ENSG00000101057",2.50855335212026,6.78218977979118,39.9485401781322,6.49645832903599e-10,"MYBL2"
"ENSG00000101076",3.37267864054053,1.31231128493152,9.97040911587881,0.00170213144561241,"HNF4A"
"ENSG00000101079",0.0862989879266881,5.70249379010447,0.474701120694682,0.491201724268196,"NDRG3"
"ENSG00000101082",-0.250617473506936,1.50932932728599,0.373294756219815,0.541534707285762,"SLA2"
"ENSG00000101084",1.18596919424601,0.543205990275125,21.4926905777704,4.71018547669267e-06,"RAB5IF"
"ENSG00000101096",-1.58009924565708,3.91293316483882,40.0127698683961,6.3038459541975e-10,"NFATC2"
"ENSG00000101098",0.216004395170328,0.227217593415831,0.0779371563744275,0.780246047209089,"RIMS4"
"ENSG00000101104",2.33013084870621,5.61072617907218,42.9340120982824,1.61234681546176e-10,"PABPC1L"
"ENSG00000101109",0.224733035344971,5.85385267867653,3.23364102611977,0.0728372345692358,"STK4"
"ENSG00000101115",3.15596466524179,3.47111196118178,40.4620656969901,5.10780427796058e-10,"SALL4"
"ENSG00000101126",0.354775845524107,7.17282876895767,9.32679438022073,0.00239774703450103,"ADNP"
"ENSG00000101132",0.695990514908879,4.92716254637954,19.7214318273058,1.13899091874622e-05,"PFDN4"
"ENSG00000101134",-0.586180274356932,0.912232492182764,1.7254844935153,0.189684869654096,"DOK5"
"ENSG00000101138",0.465144767412376,5.22675271405519,19.1216620068141,1.53823636569805e-05,"CSTF1"
"ENSG00000101144",-0.84868983847943,5.02076492150691,2.27255457029661,0.132412638848695,"BMP7"
"ENSG00000101146",0.778482093619833,5.67574800536271,36.6700013686024,3.04022796483627e-09,"RAE1"
"ENSG00000101150",0.45216354090878,7.44625252815857,12.2484276512174,0.000513965533522004,"TPD52L2"
"ENSG00000101152",0.0823294779918362,6.83700386196482,0.311555976097532,0.577015719037641,"DNAJC5"
"ENSG00000101158",0.812093703203467,7.02920407549427,37.1792403944087,2.39005096445442e-09,"NELFCD"
"ENSG00000101160",0.640790810973563,8.04689610185526,7.00613404003749,0.00841956967059899,"CTSZ"
"ENSG00000101161",-0.0688852258295956,7.38913281176123,0.352794705472219,0.552845846827129,"PRPF6"
"ENSG00000101162",-0.262954029375171,-1.64288103403691,0.831589846734458,0.362321131630808,"TUBB1"
"ENSG00000101166",0.303829748403364,6.62850863119035,4.21901110483402,0.0405739072221872,"PRELID3B"
"ENSG00000101180",0.636228282152362,0.208119057842338,0.550106558401008,0.458676649661448,"HRH3"
"ENSG00000101181",0.713106359666587,5.2848596251995,35.2713615497267,5.8977073720967e-09,"MTG2"
"ENSG00000101182",0.679928227010009,7.82752745295206,20.2749650951095,8.63725989144252e-06,"PSMA7"
"ENSG00000101187",-0.0980425731956694,3.37218035766923,0.0356770248582325,0.85027261227517,"SLCO4A1"
"ENSG00000101188",2.58830735057918,0.920463467894608,5.40843851160575,0.0205012060602723,"NTSR1"
"ENSG00000101189",1.06661425620026,5.07786255081543,46.4819380631184,3.12081890540587e-11,"MRGBP"
"ENSG00000101190",-0.11110355061468,3.76763034533265,0.52268052696791,0.470091193615541,"TCFL5"
"ENSG00000101191",-0.0605208266960754,6.29809346236051,0.339811116871521,0.560242028884901,"DIDO1"
"ENSG00000101193",0.590520304854747,6.91090232298748,21.0828891954639,5.77448896240405e-06,"GID8"
"ENSG00000101194",1.33473736864835,3.34863912116615,9.17813575263754,0.00259602971088263,"SLC17A9"
"ENSG00000101197",1.9320331162192,-0.498707271953196,8.28341821518823,0.0041991144391357,"BIRC7"
"ENSG00000101198",2.72510759221885,-0.461734738939151,15.0772367940467,0.000119322999387259,"NKAIN4"
"ENSG00000101199",0.772934571741675,6.91533448005622,28.8940341814654,1.25277304879025e-07,"ARFGAP1"
"ENSG00000101200",2.22606052330065,-2.97096762899918,6.34200976305873,0.0121509881799763,"AVP"
"ENSG00000101203",0.654955880150074,-2.51569772772257,0.93582645193592,0.333894032897791,"COL20A1"
"ENSG00000101204",-0.128572881399905,-2.78773965462625,0.0390150571070797,0.843511617684369,"CHRNA4"
"ENSG00000101210",2.32722088503998,5.99765546782254,7.67157257299223,0.00585119882375429,"EEF1A2"
"ENSG00000101213",0.604570243051926,6.45949819921869,2.34489220814793,0.126425226399929,"PTK6"
"ENSG00000101216",0.215794541553294,4.94137350057927,4.20829242768982,0.0408284798060879,"GMEB2"
"ENSG00000101220",0.116404907833029,5.86636058212894,0.404013394344292,0.525359931454325,"C20orf27"
"ENSG00000101222",2.04736700799069,-0.883647178381376,18.3895120004443,2.22228922198029e-05,"SPEF1"
"ENSG00000101224",1.19081525475459,6.67416274130712,12.2144721615817,0.000523140693514914,"CDC25B"
"ENSG00000101230",0.457441835140148,1.98676778879001,1.14102789088856,0.286030983227309,"ISM1"
"ENSG00000101236",0.16395012141842,4.88805283892203,0.853381095548398,0.356112608062696,"RNF24"
"ENSG00000101246",0.330050821741511,5.93487616066915,4.61008295506741,0.0323397137175307,"ARFRP1"
"ENSG00000101247",0.257632620740407,3.90340160206284,4.70197038994077,0.0306724621379688,"NDUFAF5"
"ENSG00000101251",-2.28484606012607,-3.37631445350219,31.8106815993445,3.07418448471076e-08,"SEL1L2"
"ENSG00000101255",1.71604572474534,5.24826034598573,23.9125614743693,1.42380906784749e-06,"TRIB3"
"ENSG00000101265",-1.14437630195166,5.06251739667257,15.2111056670012,0.000111423991948932,"RASSF2"
"ENSG00000101266",0.357752756715614,6.99269938306009,10.460633190865,0.00131294560253291,"CSNK2A1"
"ENSG00000101276",0.958584334008724,4.78146254106885,8.61723033844205,0.00350747502127513,"SLC52A3"
"ENSG00000101278",0.752202749830842,-1.3688631486023,6.46832722957348,0.011328563835225,"RPS10P5"
"ENSG00000101280",0.920795427251371,0.933844705328053,1.61374214952249,0.204649407075925,"ANGPT4"
"ENSG00000101282",2.72477690091108,2.00523431534908,10.5339215154523,0.00126308686314312,"RSPO4"
"ENSG00000101290",-0.592638986332194,5.98969441057329,28.0352869884535,1.89927076571169e-07,"CDS2"
"ENSG00000101292",3.80948500817125,-0.981653340142721,9.55443162428438,0.00212356171729123,"PROKR2"
"ENSG00000101294",0.912443774074845,7.89187646185163,33.8375044276677,1.1665342322755e-08,"HM13"
"ENSG00000101298",-0.874421629464379,2.76366375980067,12.4079450198207,0.000472996853195514,"SNPH"
"ENSG00000101306",1.72289574592314,-0.625783627723744,23.822002434324,1.48871412993346e-06,"MYLK2"
"ENSG00000101307",0.785430648187151,1.17915965414024,2.47880510773722,0.116120953894556,"SIRPB1"
"ENSG00000101310",0.407362504161401,6.12879758653764,6.67375603884932,0.0101114458022594,"SEC23B"
"ENSG00000101311",1.24223193354034,6.29791155506888,14.950055998929,0.000127351554514102,"FERMT1"
"ENSG00000101323",3.7755934164712,-3.45715217452641,14.0298551694872,0.000204287716297336,"HAO1"
"ENSG00000101331",-1.1179788301952,0.553091096457463,24.3052498856472,1.17375454529629e-06,"CCM2L"
"ENSG00000101333",-3.03079013919612,3.08096892622096,97.0508274163427,8.5996579270806e-21,"PLCB4"
"ENSG00000101335",-3.87963658229493,9.03980735982965,188.962035700136,6.23980241034715e-36,"MYL9"
"ENSG00000101336",0.182267821572051,4.09403579578599,0.185618897738943,0.666802863060666,"HCK"
"ENSG00000101337",0.681523226792846,7.13529936528441,23.1936438254067,2.02917150319297e-06,"TM9SF4"
"ENSG00000101342",-0.458061204372199,-1.17806808335206,1.95461378891445,0.162806969627216,"TLDC2"
"ENSG00000101343",0.271050257262092,5.4469556473355,5.40408859000247,0.0205517088334768,"CRNKL1"
"ENSG00000101346",0.327080115811766,6.28432013952608,3.69108540399161,0.0553608583726435,"POFUT1"
"ENSG00000101347",-0.783413828436284,6.5780357803253,10.2045388236111,0.00150343206889619,"SAMHD1"
"ENSG00000101349",0.955912725176615,-1.55693702129603,1.53928828656629,0.215396248040227,"PAK5"
"ENSG00000101350",0.156169805658793,6.11722152383507,1.20878537555655,0.272184319829856,"KIF3B"
"ENSG00000101353",-1.22760615684994,0.046006594646479,37.4765466471758,2.0771421701628e-09,"MROH8"
"ENSG00000101361",0.662619881411121,7.14983371951275,19.0562338318157,1.5895720339321e-05,"NOP56"
"ENSG00000101363",-0.0907425031368277,6.31684925972593,0.593219869981391,0.441597133430187,"MANBAL"
"ENSG00000101365",0.145062671183143,6.48943074147146,1.3277624743476,0.249840074041839,"IDH3B"
"ENSG00000101367",-0.20433586307322,7.45693167309194,2.84034461668263,0.0926456930501527,"MAPRE1"
"ENSG00000101384",0.470336830351169,7.45635289507812,2.11064043481325,0.147003091499569,"JAG1"
"ENSG00000101391",0.6120094719385,5.13028438727119,23.5030588987064,1.74199051538247e-06,"CDK5RAP1"
"ENSG00000101400",-1.26267155005111,4.70096558310795,37.0473597891721,2.54364032290294e-09,"SNTA1"
"ENSG00000101405",0.628167464853333,-2.92310349458664,1.59874705942107,0.206761705798627,"OXT"
"ENSG00000101407",0.723106755767972,5.3186964790355,31.3322361673361,3.86760572969463e-08,"TTI1"
"ENSG00000101412",1.84388936681871,5.22460511626168,30.7623931517304,5.0861824484336e-08,"E2F1"
"ENSG00000101413",0.0914050751113162,5.69302377574447,0.504888565416361,0.477742881109924,"RPRD1B"
"ENSG00000101417",0.270035465144617,4.8057648810173,1.33598151052148,0.248381882976736,"PXMP4"
"ENSG00000101421",0.230639261301192,8.23078392763557,2.77572728584298,0.0964271088962579,"CHMP4B"
"ENSG00000101425",-0.745510173786037,-2.85969120843868,2.1421188406042,0.144030111797044,"BPI"
"ENSG00000101439",-0.167330999379043,8.5973431504716,0.647609696811876,0.421410650275898,"CST3"
"ENSG00000101440",-0.0884768577921032,-2.21747306858584,0.0578017565793955,0.810118605379972,"ASIP"
"ENSG00000101441",7.63551917841804,1.0320585513005,27.444574690039,2.53040154919671e-07,"CST4"
"ENSG00000101442",0.769083254631197,4.03403195987181,29.0658642799455,1.15284872751706e-07,"ACTR5"
"ENSG00000101443",-0.734807885811783,6.61485949715717,2.5734609637289,0.109399578128073,"WFDC2"
"ENSG00000101444",0.878069494404256,7.55213722015408,26.0164135479214,5.0752144529634e-07,"AHCY"
"ENSG00000101445",-1.31113308733892,2.94204323220205,19.7042770350749,1.1488100619765e-05,"PPP1R16B"
"ENSG00000101447",-0.549407313119564,5.30438843423593,4.61047921812382,0.0323323233793247,"FAM83D"
"ENSG00000101448",1.809419649174,-3.35016674128747,5.18942849860212,0.0232116771534346,"EPPIN"
"ENSG00000101452",0.456261948157172,3.98414292343217,14.5791815069441,0.000154024431643033,"DHX35"
"ENSG00000101457",0.200321414767969,5.44446354677745,1.81419800337594,0.178710669482958,"DNTTIP1"
"ENSG00000101460",-0.501811639701984,4.29982695148697,3.04452275578104,0.0817200849771285,"MAP1LC3A"
"ENSG00000101463",0.874697346242139,1.54609481271023,2.03087001626785,0.154853463956515,"SYNDIG1"
"ENSG00000101464",0.976101799857444,5.79187715218275,28.7789955175971,1.32450054607422e-07,"PIGU"
"ENSG00000101470",0.170286878879172,1.1142021733658,0.147892747732975,0.700746304835505,"TNNC2"
"ENSG00000101473",0.522326879513196,4.40305268709982,18.5892489781396,2.00983094279622e-05,"ACOT8"
"ENSG00000101474",0.763118421679637,7.27018933810511,23.8731569538432,1.45169304910657e-06,"APMAP"
"ENSG00000101489",2.26704526544461,-0.197351330370917,10.4248535262676,0.00133800905147665,"CELF4"
"ENSG00000101493",-1.25278994588311,4.22071109136259,31.9825901129547,2.83098653774171e-08,"ZNF516"
"ENSG00000101542",0.0850755203092275,-1.81107325290464,0.0373484919730943,0.846847955144096,"CDH20"
"ENSG00000101544",-0.202082966731056,5.00991415476779,2.61400340876237,0.106653045289712,"ADNP2"
"ENSG00000101546",0.258807364584239,3.64795005960354,3.57353671623769,0.0593753157479591,"RBFA"
"ENSG00000101557",0.195618533783981,6.48903336225425,1.6927679294333,0.193929091830939,"USP14"
"ENSG00000101558",-0.142859954752748,7.5084886226558,1.18069744548458,0.277819175409999,"VAPA"
"ENSG00000101574",0.29653395272719,3.87293352579575,3.31018432143486,0.0695429150957809,"METTL4"
"ENSG00000101577",-0.288188034842675,4.97216418893322,1.27058671603473,0.260281517542754,"LPIN2"
"ENSG00000101596",-0.252683972078956,6.04790946851488,2.28382492360292,0.131459276572475,"SMCHD1"
"ENSG00000101605",-4.57941919568205,2.66946650939303,368.037494895019,8.40733467297081e-60,"MYOM1"
"ENSG00000101608",0.433442094715308,7.64852691144199,6.89260376878826,0.00896203434537295,"MYL12A"
"ENSG00000101624",0.640885815390445,2.96003732767677,16.2253492778671,6.64231198946395e-05,"CEP76"
"ENSG00000101638",1.27511795226301,-0.757657031540252,3.61530263382152,0.057914516644968,"ST8SIA5"
"ENSG00000101639",0.298826065740164,5.02692573884914,3.10042478996353,0.0789784320832113,"CEP192"
"ENSG00000101654",0.0878108921754867,5.47707129440501,0.411997346214477,0.521297456111366,"RNMT"
"ENSG00000101665",-1.11754711678221,4.79200892276816,33.3925792260787,1.44232356570524e-08,"SMAD7"
"ENSG00000101670",2.65735936298894,5.00347443840772,21.6890202333732,4.27269567431557e-06,"LIPG"
"ENSG00000101680",1.84110384182821,3.08689852287207,7.05781323052739,0.00818392621465131,"LAMA1"
"ENSG00000101695",-0.766893051659179,2.37625804553991,8.64302224559459,0.00345913698243344,"RNF125"
"ENSG00000101745",-0.5333689161948,5.38979631577736,12.3355508908081,0.000491162880044964,"ANKRD12"
"ENSG00000101746",-1.19619995930575,-0.1160471144685,2.93475555171344,0.0874083096718143,"NOL4"
"ENSG00000101751",0.108285725323127,4.23935783912292,0.304106618113226,0.58160406275376,"POLI"
"ENSG00000101752",-0.294433711135718,5.86255774783981,3.43674540075151,0.0644417291625575,"MIB1"
"ENSG00000101773",0.274792003300044,5.11448776896816,1.29795015073959,0.255218485434669,"RBBP8"
"ENSG00000101782",-0.147864048775184,6.48749465710843,0.790153840081364,0.374547651315121,"RIOK3"
"ENSG00000101811",0.531839511394947,4.85069490881254,11.568209325083,0.000733228765489696,"CSTF2"
"ENSG00000101812",2.74294044135229,-2.37582336548198,10.4033931331763,0.00135327473699779,"H2BW2"
"ENSG00000101825",-0.259462005568853,6.90833879635965,0.437404945061385,0.508729757750942,"MXRA5"
"ENSG00000101842",-2.45413929527035,2.07425166962813,33.2297209637502,1.55893641468933e-08,"VSIG1"
"ENSG00000101843",0.258640762980836,5.60901759374197,4.60016952113407,0.0325251772785387,"PSMD10"
"ENSG00000101844",-0.0485373497944216,3.89734227752475,0.157347811088384,0.69180577231939,"ATG4A"
"ENSG00000101846",0.278231126226797,5.50538583886542,0.558375961972793,0.455321319145086,"STS"
"ENSG00000101849",-1.32645679118601,5.27267882666557,50.078515177496,5.99436523134678e-12,"TBL1X"
"ENSG00000101850",0.863394884329228,2.04111758198377,3.56999028765112,0.0595011530470545,"GPR143"
"ENSG00000101856",0.0760053899096404,7.26232791521999,0.328045280282323,0.567109951507028,"PGRMC1"
"ENSG00000101868",0.335730445746258,4.69273577429684,3.50495536139289,0.0618599815259821,"POLA1"
"ENSG00000101871",0.0807993479305234,5.81503252221498,0.108676273837357,0.741815815052574,"MID1"
"ENSG00000101882",0.0501223889184605,4.18652960189927,0.237188479837321,0.626490847022152,"NKAP"
"ENSG00000101883",0.341237939998938,-1.97142200721427,0.447844828286808,0.503717200347842,"RHOXF1"
"ENSG00000101888",0.826713464417065,4.18006832611108,22.2316592520851,3.26481434282367e-06,"NXT2"
"ENSG00000101901",0.00371115169631863,4.6973894884533,0.000860575216687015,0.976610493935201,"ALG13"
"ENSG00000101911",0.159552769116715,6.21902033144586,0.785506037509301,0.375954918929434,"PRPS2"
"ENSG00000101916",0.364367263755098,1.16678512134078,0.461423241683731,0.497322871665566,"TLR8"
"ENSG00000101928",0.474629392235862,4.1969183181336,5.59380575990083,0.0184645152767661,"MOSPD1"
"ENSG00000101935",0.633091766365461,4.92700957353729,9.08547763318577,0.00272799787817075,"AMMECR1"
"ENSG00000101938",-3.19876728034452,3.05358177193368,38.8400322394551,1.09299748777193e-09,"CHRDL1"
"ENSG00000101940",0.0614096561443947,6.59700608297562,0.173194997463381,0.677494182974812,"WDR13"
"ENSG00000101945",0.989297262173988,4.03411313221705,22.7148872523267,2.57047961068271e-06,"SUV39H1"
"ENSG00000101951",2.52631200066036,-2.12206795888959,5.63139609175798,0.01807775565288,"PAGE4"
"ENSG00000101955",-2.4012126354408,4.34702273975943,44.4607558582146,7.93904293551457e-11,"SRPX"
"ENSG00000101958",1.35121390286638,-2.63721491481946,2.90084792982617,0.0892512615442898,"GLRA2"
"ENSG00000101966",0.157931515347579,6.23469166736943,1.06798855505853,0.30197764311,"XIAP"
"ENSG00000101972",-0.171576865918776,6.5870019749924,0.841456255680475,0.359491761104151,"STAG2"
"ENSG00000101974",-0.444484504219801,4.801735930277,8.80565114516975,0.00316961067521107,"ATP11C"
"ENSG00000101977",0.893525663473481,-1.74211829741816,2.89996730538059,0.0892996849959825,"MCF2"
"ENSG00000101986",-0.0688182565214524,4.64939151245031,0.127425109438064,0.721290929208087,"ABCD1"
"ENSG00000101997",0.144077312815564,4.8732349657979,1.30703389309656,0.253564706342064,"CCDC22"
"ENSG00000102001",1.01476120406051,-0.301616259829646,6.36500608332112,0.0119968057619903,"CACNA1F"
"ENSG00000102003",0.260810663206203,1.6775612605451,0.363407016995425,0.546936036757389,"SYP"
"ENSG00000102007",0.0442906153443321,6.9287956521143,0.0317346454341015,0.858694691887705,"PLP2"
"ENSG00000102010",-0.76701538063249,1.3456541872603,2.07661146717026,0.150295359709523,"BMX"
"ENSG00000102024",0.230660434526477,7.75896417299772,0.880131893812808,0.348689072749311,"PLS3"
"ENSG00000102030",0.845113591451882,4.99568763048379,16.488519963623,5.81061569242614e-05,"NAA10"
"ENSG00000102032",0.219081415545808,3.4234802482883,0.381057472513503,0.537362634864146,"RENBP"
"ENSG00000102034",0.27317752572135,6.54665917701796,2.4397551203568,0.119025961283004,"ELF4"
"ENSG00000102038",-0.754239129103854,5.91658029489725,12.5805353526438,0.000432385874221643,"SMARCA1"
"ENSG00000102043",-0.767810426248071,0.305299894788758,8.24042423788483,0.00429780889931143,"MTMR8"
"ENSG00000102048",0.424482436866551,1.04934784346793,1.73560800423789,0.188393652092478,"ASB9"
"ENSG00000102053",-1.36207814777801,0.898972054887349,25.4672872994398,6.63844786433747e-07,"ZC3H12B"
"ENSG00000102054",0.105768535058485,7.23524113506028,0.690002278641644,0.406621840369831,"RBBP7"
"ENSG00000102057",-0.265289284742642,2.2709565913263,1.28000898264365,0.258524196239953,"KCND1"
"ENSG00000102078",0.611372694211842,3.24625462427261,23.5537312774901,1.69902443801346e-06,"SLC25A14"
"ENSG00000102081",0.238001752322083,5.92654938524245,3.02600538322714,0.0826508226879152,"FMR1"
"ENSG00000102096",-0.306540955655138,4.84092728699144,1.31128123879934,0.252795975627152,"PIM2"
"ENSG00000102098",-0.217783747955193,1.14361517162649,0.225270733193895,0.635292419583143,"SCML2"
"ENSG00000102100",1.195240522287,5.96576577811204,42.502490681429,1.97080887038328e-10,"SLC35A2"
"ENSG00000102103",0.198050447716729,5.97104283278189,1.58854997837648,0.208212885758688,"PQBP1"
"ENSG00000102109",3.36737332100346,2.1255324562446,15.7729462128196,8.36329747276112e-05,"PCSK1N"
"ENSG00000102119",-0.0972791950168216,6.20268988033895,0.51400803402724,0.473795864459898,"EMD"
"ENSG00000102125",0.513224099158056,5.00016924258975,10.7300538196973,0.00113890976387784,"TAFAZZIN"
"ENSG00000102144",0.682842115156878,9.05530815934191,9.7822559478879,0.00188105185210553,"PGK1"
"ENSG00000102145",-1.82191951558075,-2.61812218469681,31.7166215410356,3.21604037270854e-08,"GATA1"
"ENSG00000102158",0.261779912819459,6.71182785406262,4.55436613297186,0.0333966695295124,"MAGT1"
"ENSG00000102172",0.676112083307196,6.79522323952052,10.6471754443662,0.00118979410765576,"SMS"
"ENSG00000102174",1.36224316523764,1.16195860189739,7.80860228403143,0.00543097591112041,"PHEX"
"ENSG00000102178",0.433721130075747,5.99991946638515,7.57582505264266,0.00616446761903848,"UBL4A"
"ENSG00000102181",-1.20516869442806,5.21054281302592,35.8140982610964,4.55908619624053e-09,"CD99L2"
"ENSG00000102189",-0.407072330944977,5.3171353056159,5.4690957321126,0.019810247676657,"EEA1"
"ENSG00000102195",2.44185214259238,-3.32347488723111,6.38407096197453,0.0118705122588895,"GPR50"
"ENSG00000102218",0.0247786642408952,4.27841638255115,0.0217526597944287,0.882815704372373,"RP2"
"ENSG00000102221",0.264179739431378,4.23101150172419,2.03684656988185,0.154249070578494,"JADE3"
"ENSG00000102225",0.667252428409162,7.15095378202058,20.3860193653085,8.17156841174367e-06,"CDK16"
"ENSG00000102226",-0.433209850961696,6.53868712750706,9.62144516061164,0.00204909417896288,"USP11"
"ENSG00000102230",-0.280491160120191,0.110079691490882,0.256682137561146,0.612666928212903,"PCYT1B"
"ENSG00000102241",0.0116317617420113,6.76400981654238,0.00785316777949347,0.929426434596523,"HTATSF1"
"ENSG00000102243",1.80630867307627,6.1490261233476,8.88229242382318,0.00304186084615559,"VGLL1"
"ENSG00000102245",-1.58342557636796,-0.733098347669248,17.047187043572,4.37671961160756e-05,"CD40LG"
"ENSG00000102265",0.406331825226465,8.82853165144287,1.36701069660236,0.242970023831183,"TIMP1"
"ENSG00000102271",-1.4080076330473,0.084102493317302,8.52285507237545,0.00369030580698856,"KLHL4"
"ENSG00000102287",0.99308267683554,5.85027005327686,3.09532219686989,0.0792245093408944,"GABRE"
"ENSG00000102290",-0.851897914462151,-2.16846026084954,1.79758800634529,0.180708015652247,"PCDH11X"
"ENSG00000102302",0.0985037537363645,2.8291734405198,0.09577598183617,0.757107763611318,"FGD1"
"ENSG00000102309",0.636552454371312,4.52362256234334,16.5188329633615,5.72183518681266e-05,"PIN4"
